Date	TheAllstateCorporation_ALL_	VanguardTotalBondMarketIndexFund_BND_	BitcoinUSDPrice_BTCUSD_	IntelCorporation_INTC_	CoffeeFutures_KC_F_	NextEraEnergy_Inc__NEE_	NVIDIACorporation_NVDA_	Silver_SI_F_	SyscoCorporation_SYY_	UnitedHealthGroupIncorporated_UNH_	WalmartInc__WMT_	ExxonMobilCorporation_XOM_
2022-01-10	123.54	83.49	41824.07	55.21	234.9	84.29	27.4	22.45	79.31	465	48.2	68.47
2022-01-11	123.82	83.66	42753.44	55.91	237.05	84.79	27.82	22.81	78.43	469	48.07	71.35
2022-01-12	123.79	83.63	43920.37	55.74	240.85	85.09	28	23.2	78.19	473.72	47.81	71.14
2022-01-13	124.16	83.77	42581.65	54.94	237	84.9	26.58	23.16	80.42	467.43	48.49	70.63
2022-01-14	124.08	83.31	43090.72	55.7	239.65	83.2	26.94	22.91	79.79	468.69	48.35	71.87
2022-01-18	123.22	82.79	42369.74	54.76	239.6	81.25	25.9	23.49	78.92	460.99	47.51	73.08
2022-01-19	120.93	82.99	41674.27	53.62	244.45	82.59	25.07	24.23	77.69	462.52	47.98	73.11
2022-01-20	119.49	83.08	40670.97	52.04	243.65	83.51	24.15	24.71	78.03	463	47.07	73.27
2022-01-21	119.41	83.39	36456.94	52.04	237.9	82.6	23.37	24.31	77.41	461.17	46.73	72.17
2022-01-24	121.92	83.26	36693.32	51.94	232.95	81.92	23.37	23.8	77.17	462.27	46.73	72.79
2022-01-25	121.93	83.15	36980	51	237.9	75.1	22.32	23.9	77.07	456.84	45.72	74.93
2022-01-26	120.3	82.69	36840.63	51.69	238.9	72.64	22.77	23.81	77.06	458.43	45.25	74.17
2022-01-27	120.25	82.96	37188.37	48.05	232.05	72.51	21.94	22.67	76.66	461.6	45.28	75.12
2022-01-28	120.86	83.06	37741.9	47.73	235.9	72.5	22.84	22.3	77.63	466.06	45.84	75.28
2022-01-31	120.67	83	38491.93	48.82	235.1	78.12	24.49	22.4	78.15	472.57	46.6	75.96
2022-02-01	118.72	82.83	38716.88	48.95	236.7	77.23	24.64	22.6	79.46	468.41	46.97	80.83
2022-02-02	117.69	82.95	36923.39	49.51	238.8	77.73	25.24	22.71	79.99	479.78	46.95	80.62
2022-02-03	121.67	82.6	37329.91	48.28	243.9	75.77	23.95	22.38	79.23	488.77	47	79.68
2022-02-04	122.12	82.09	41614.64	48.01	241.85	76.01	24.32	22.48	78.76	483.17	46.44	81.41
2022-02-07	124.76	82.16	43868.07	48.18	241.65	75.68	24.73	23.08	79.92	483.7	45.99	82.39
2022-02-08	127.18	81.89	44085.59	48.81	248.95	75.46	25.11	23.19	81.34	493.41	46	80.26
2022-02-09	124.68	81.95	44416.35	49.91	258.35	76.66	26.71	23.34	81.39	498.1	45.9	79
2022-02-10	123.28	81.2	43527.71	48.86	255.2	75.45	25.82	23.52	82.94	486.72	45.36	78.24
2022-02-11	123.38	81.73	42386.47	47.63	251.65	74.96	23.95	23.37	82.57	478.13	45.11	80.21
2022-02-14	124.8	81.27	42548.71	47.58	247.55	74.92	24.27	23.84	81.99	474.4	44.65	78.98
2022-02-15	124.21	81.1	44583.52	48.44	251.85	75.09	26.5	23.34	84.35	478.23	44.79	77.99
2022-02-16	123.48	81.21	43895.56	48.23	252.25	75.23	26.51	23.6	85.57	480.05	44.51	78.35
2022-02-17	122.64	81.39	40536.73	47.57	251.5	75.38	24.51	23.87	84.26	470.34	46.29	78.23
2022-02-18	125.89	81.53	39983.56	45.04	246.85	74.15	23.64	23.99	83.55	467.81	46	77.36
2022-02-22	125.09	81.48	38251.48	44.69	248.45	73.78	23.39	24.31	84.24	462.51	45.48	76.46
2022-02-23	123.28	81.07	37268.19	44.65	248.6	72.32	22.39	24.56	84.09	459.62	45.02	76.77
2022-02-24	120.82	81.25	38347.3	46.72	239.35	75.44	23.75	24.69	84.96	455.89	44.84	75.8
2022-02-25	124.17	81.32	39238.48	47.71	240.05	77.16	24.16	24	87.25	475.75	45.46	77.84
2022-02-28	122.36	81.92	43192.66	47.7	234.25	78.27	24.39	24.36	87.1	475.87	45.05	78.42
2022-03-01	119.86	82.22	44439.95	46.82	237.25	77.44	23.48	25.53	86.15	476.25	45.33	79.17
2022-03-02	123.88	81.21	43912.34	48.87	230.45	77.55	24.22	25.18	88.37	485.38	45.39	80.53
2022-03-03	125.68	81.57	42464.41	47.93	224.15	78.79	23.71	25.2	87.08	486.59	46.43	81.04
2022-03-04	127.55	81.86	39166.51	48.07	224.15	80.21	22.94	25.78	84.96	498.65	47.61	84.09
2022-03-07	125.17	81.46	37994	47.68	225.5	84.18	21.35	25.71	77.75	486.87	47.22	87.12
2022-03-08	122.03	81.08	38749.38	47.5	234.05	81.95	21.51	26.89	75.31	473.46	46.25	87.78
2022-03-09	122.42	80.86	41953.97	47.63	230.45	80.32	23.01	25.76	79.76	485.57	46.49	82.79
2022-03-10	122.91	80.43	39433.71	46.66	225.2	80.16	22.66	26.2	79.98	491.44	47.54	85.36
2022-03-11	123.38	80.37	38732.04	45.83	222.95	79.3	22.1	26.11	77.82	482.87	47.36	84.92
2022-03-14	125.88	79.63	39674.17	44.4	219.65	79.28	21.33	25.24	76.76	487.92	48.02	81.88
2022-03-15	127.13	79.76	39298.1	44.81	212.3	81.98	22.97	25.12	77.79	497.91	48.59	77.22
2022-03-16	126.49	79.88	41127.97	46.63	218.6	82.51	24.5	24.67	80.08	498.26	48.45	76.93
2022-03-17	130.92	79.95	40950.33	47.14	217.3	82.69	24.77	25.58	79.75	507.02	48.34	78.98
2022-03-18	133.5	80.18	41774.98	47.45	220.3	82.37	26.45	25.06	81.24	506.12	48.48	78.67
2022-03-21	134.53	79.36	41017.71	47.39	225.85	81.8	26.73	25.28	80.75	507.66	48.08	82.2
2022-03-22	137.04	79.16	42378.26	48.39	225.05	82.85	26.52	24.89	81.11	505.32	47.93	81.84
2022-03-23	137.05	79.52	42899.71	48.27	225.3	82.57	25.63	25.17	80.43	503.23	47.32	83.13
2022-03-24	138.75	79.42	44012.29	51.62	221.85	83.7	28.15	25.9	81.53	513.46	47.61	83.38
2022-03-25	141.8	78.72	44331.85	51.83	221.85	83.94	27.69	25.59	80.91	513.03	47.82	85.2
2022-03-28	140.6	78.95	47144.92	51.51	214.55	84.43	28.22	25.18	80.94	513.2	48.67	82.81
2022-03-29	139.59	79.3	47454.19	52.25	215.7	84.62	28.66	24.72	83.1	510.73	49.08	82.37
2022-03-30	140.39	79.48	47078.03	51.43	221.85	85.5	27.69	25.1	82.99	520.82	49.96	83.78
2022-03-31	138.51	79.54	45528.45	49.56	226.4	84.71	27.29	25.12	81.65	509.97	49.64	82.59
2022-04-01	139.54	79.17	46296.34	48.11	228.4	85.71	26.71	24.64	82.41	512.59	50.34	83.12
2022-04-04	137.09	79.23	46596.83	49.2	230.6	85.62	27.36	24.58	82.88	510.02	50.35	83.16
2022-04-05	137.24	78.43	45506.5	48.13	231.3	86.33	25.93	24.53	82.5	517.76	50.49	82.73
2022-04-06	139.02	78.19	43166.7	47.54	227.6	86.49	24.41	24.45	83.04	531.75	51.66	83.65
2022-04-07	140.41	78.03	43452.18	47.56	226.15	87.08	24.21	24.73	83.68	536.95	52.18	85.05
2022-04-08	141.93	77.61	42262.02	47.02	231.65	86.09	23.12	24.82	85.57	545.96	52.47	86.84
2022-04-11	142.9	77.25	39535.87	46.57	236.6	84.58	21.92	24.98	84.71	537.44	51.43	83.85
2022-04-12	142.12	77.5	40086.23	46.5	233.6	83.89	21.5	25.73	84.57	533.71	51.08	85.6
2022-04-13	141.88	77.59	41146.68	47.01	225.05	83.55	22.2	26.02	86.67	537	52.41	86.81
2022-04-14	141.16	77.06	39954.08	45.67	223.6	82.81	21.26	25.69	86.27	534.82	52.36	87.83
2022-04-18	139.73	76.81	40803.58	46.64	223.5	81.71	21.78	26.14	85.91	534.08	51.96	88.55
2022-04-19	141.74	76.33	41503.85	47.93	221.3	81.83	22.2	25.39	88.1	537.7	52.55	87.76
2022-04-20	143.86	76.81	41377.61	48.11	218.8	81.51	21.48	25.27	89.1	546.01	53.21	87.96
2022-04-21	141.13	76.4	40480.81	47.5	228.15	76.18	20.18	24.62	89.74	537.44	53.29	87.03
2022-04-22	132.07	76.3	39712.25	46.54	227.3	73.95	19.52	24.26	88.8	520.94	52.29	85.13
2022-04-25	131.82	76.78	40439.22	47.06	220.8	74.04	19.9	23.67	89.74	524.27	52.31	82.26
2022-04-26	128.98	76.98	38113.82	45.52	221.4	73.57	18.79	23.54	87.65	513.78	51.77	82.29
2022-04-27	128.37	76.74	39251.11	45.22	215.95	73.27	18.42	23.46	87.72	513.81	51.41	84.64
2022-04-28	130.34	76.71	39743.22	46.84	217.9	73.49	19.78	23.13	88.32	524.42	52.07	87.2
2022-04-29	126.54	76.19	38593.1	43.59	222.55	71.02	18.55	23.04	85.48	508.55	51	85.25
2022-05-02	127.73	75.66	38510.89	44.96	216.4	69.87	19.53	22.54	85.14	501.15	50.66	86.41
2022-05-03	129.78	75.84	37719.59	45.06	218.2	70.76	19.6	22.62	85.76	499.62	50.84	88.19
2022-05-04	133.68	76.33	39669.56	46.54	221.2	73.06	20.33	22.36	86.2	507.62	51.54	91.7
2022-05-05	131.58	75.57	36537.22	44.6	218.4	71.84	18.84	22.4	83.63	494.72	50.91	90.31
2022-05-06	130.56	75.25	35999.1	44.3	211.6	72.47	18.68	22.33	82.48	499.62	49.85	91.69
2022-05-09	128.96	75.59	30078.27	43.07	206.3	70.71	16.95	21.78	81.08	486.42	50.44	84.46
2022-05-10	129.59	75.81	31002.39	44.01	204	69.99	17.6	21.39	86.05	488.01	49.73	85.02
2022-05-11	128.55	76.07	28972.34	42.83	220.1	70.2	16.63	21.55	84.06	486.15	49.21	86.79
2022-05-12	127.55	76.22	28941.95	42.84	215	68.51	16.18	20.76	82.61	478.8	49.16	86.3
2022-05-13	128.19	75.94	29232.18	43.6	212.9	69.8	17.71	20.98	84.73	485.4	49.35	88.86
2022-05-16	127.25	76.06	29839.89	43.08	225.8	70.12	17.26	21.53	84.54	489.22	49.4	90.95
2022-05-17	129.21	75.61	30412.12	44.4	228.2	72.02	18.18	21.74	85.92	492.53	43.78	92.11
2022-05-18	128.01	75.93	28672.94	42.35	218.6	71	16.94	21.53	80.71	471.38	40.81	90.65
2022-05-19	125.79	76.09	30274.59	42.01	218.7	70.46	17.12	21.9	79.08	478.55	39.69	91.14
2022-05-20	123.03	76.32	29155.75	41.65	215.85	71.22	16.69	21.67	76.98	485.73	39.73	91.86
2022-05-23	125.66	76.05	29082.52	42	215.75	72.55	16.9	21.72	78.59	492.08	40.87	93.89
2022-05-24	128.83	76.67	29626.44	41.67	213.65	74.67	16.15	22.06	77.11	497.56	41.38	94.4
2022-05-25	130.95	76.98	29503.49	42.2	217.05	74.79	16.98	21.86	79.14	498.09	41.12	96.3
2022-05-26	133.69	76.9	29166.06	43.48	226.6	75.04	17.85	21.94	82.84	502.23	42	96.64
2022-05-27	136.89	77.12	28598.31	44.55	229.45	77.43	18.81	22.06	84.48	507.11	42.83	97.59
2022-05-31	136.69	76.68	31784.05	44.42	231.25	75.69	18.67	21.65	84.18	496.78	42.88	96
2022-06-01	134.7	76.19	29788.79	44.11	239.45	76.17	18.32	21.88	83.25	492.55	41.82	97.84
2022-06-02	134.15	76.26	30433.75	44.84	238.25	78.52	19.59	22.25	84.32	492.26	42.5	97.67
2022-06-03	131.97	76.15	29670.85	43.39	232.4	78.69	18.72	21.89	84.25	485.61	41.77	99.09
2022-06-06	132.35	75.7	31343.61	43.34	237.55	80.19	18.79	22.07	84.72	490.18	41.62	98.84
2022-06-07	132.54	75.96	31106.9	43.53	232.15	79.78	18.93	22.16	85.11	497.1	41.12	103.37
2022-06-08	131.06	75.65	30177	41.23	231.85	78.49	18.65	22.07	85.16	493.53	40.77	104.59
2022-06-09	127.86	75.55	30079.62	40.01	234.65	77.34	18.05	21.8	82.49	489.43	40.34	102.33
2022-06-10	124.59	74.91	29063.11	39.18	228.9	75.91	16.97	21.91	81.91	484.63	40.57	100.46
2022-06-13	123.1	73.7	22460.97	37.77	223.35	72.41	15.65	21.24	79.72	469.7	39.8	95.85
2022-06-14	121.99	73.3	22120.25	37.93	226.95	71.48	15.84	20.94	80.14	461.75	39.82	96.1
2022-06-15	121.67	74.14	22562.33	38.65	228.5	74.19	16.53	21.4	80.78	464.33	39.79	94.89
2022-06-16	119.53	74.3	20372	37.34	231.95	70.87	15.6	21.87	78.44	456.09	40.21	91.39
2022-06-17	120.56	74.34	20447.86	36.97	227.65	70.81	15.88	21.57	78.77	452.06	39.43	86.12
2022-06-21	121.8	74	20696.96	37.73	233.1	72.73	16.57	21.75	80.07	480.32	40.72	91.48
2022-06-22	122.07	74.61	19968.46	37.38	238.6	74.69	16.36	21.41	78.3	489.68	40.23	87.86
2022-06-23	121.81	74.97	21104.45	37.41	232.45	77.2	16.23	21.03	80.83	499.81	41.21	85.21
2022-06-24	127.16	74.83	21223.72	38.61	226.6	78.02	17.13	21.12	85.57	495.64	41.24	86.9
2022-06-27	126.19	74.47	20725.17	38.63	226	77.89	16.87	21.16	86.1	505.66	41.37	89.03
2022-06-28	125.7	74.51	20252.89	37.78	221.9	76.44	15.98	20.8	85.05	508.44	40.79	91.5
2022-06-29	125.42	74.94	20094.79	37.29	232.65	76	15.54	20.67	85.3	515.71	40.64	88.12
2022-06-30	126.73	75.26	19985.62	37.41	233.6	77.46	15.16	20.28	84.71	513.63	40.53	85.64
2022-07-01	130.7	75.71	19252.76	36.34	228.45	80.56	14.52	19.6	86.32	517.4	40.88	87.55
2022-07-05	128.9	75.84	20153.51	36.69	224.65	79.11	14.96	19.05	85.2	505.24	41.42	84.81
2022-07-06	131.14	75.38	20542.67	36.99	222.5	79.57	15.13	19.08	84.82	515.29	41.71	83.28
2022-07-07	131.2	75.17	21614.6	38.14	222.2	80.38	15.86	19.12	86.05	514.38	41.77	85.94
2022-07-08	130.87	74.92	21582.2	37.99	222.9	80.25	15.84	19.17	86.15	518.63	41.8	86.08
2022-07-11	130.33	75.2	19942.43	37.2	216.9	80.68	15.15	19.07	86.34	516.95	41.82	85.64
2022-07-12	128.03	75.33	19303.65	37.21	209.25	79.95	15.08	18.9	86.39	514.42	41.69	84.5
2022-07-13	126.86	75.57	20220.23	37.21	211.25	80.26	15.16	19.14	86.27	501.24	41.79	84.84
2022-07-14	120.92	75.33	20577.02	37.71	199.2	80.13	15.37	18.17	86.74	502.43	42.61	83.14
2022-07-15	122.4	75.6	20827.55	38.62	203.7	78.71	15.76	18.55	87.62	529.75	43.02	84.54
2022-07-18	119.77	75.37	22427.56	38.71	219.1	77.51	16.1	18.79	86.35	519.37	42.92	86.1
2022-07-19	122.63	75.31	23395.06	40.22	220.4	78.93	16.99	18.67	87.36	533.45	43.19	88.27
2022-07-20	122.34	75.24	23226.99	40.56	218.15	78.32	17.81	18.64	88.23	519.47	43.55	89.24
2022-07-21	115.9	75.86	23153.96	40.61	215.85	78.87	18.05	18.69	86.92	522.46	44.18	87.75
2022-07-22	116.2	76.48	22687.68	39.2	206.7	80.25	17.32	18.58	86.86	521.41	44.07	87.08
2022-07-25	116.72	76.2	21313.41	39.16	210.05	80.98	17.02	18.29	87.86	529.47	44.01	89.98
2022-07-26	115.12	76.22	21261.57	38.96	213.2	79.91	16.53	18.49	86.18	531.59	40.66	89.63
2022-07-27	116.98	76.43	22962.59	40.18	219.1	80.38	17.79	18.55	86.37	534.61	42.2	91.57
2022-07-28	115.74	76.96	23851.7	39.71	218.4	84.54	17.98	19.83	87.28	541.49	43.25	92.64
2022-07-29	116.97	76.9	23784.5	36.31	217.2	84.49	18.16	20.16	84.9	542.34	44.02	96.93
2022-08-01	116.16	77.08	23273.86	36.96	213.2	85.31	18.44	20.32	86	535.38	44.18	94.48
2022-08-02	115.7	76.3	22989.4	36.01	209.9	85.67	18.53	20.1	85.41	535.46	44.23	94.07
2022-08-03	115.06	76.68	22825	36.52	214.65	86.46	18.89	19.86	86.4	540.65	43.5	91.02
2022-08-04	113.92	76.87	22623.94	35.66	219.3	87.98	19.22	20.1	86.29	533.75	41.86	87.19
2022-08-05	117	76	23320.81	35.39	209.45	87.98	18.99	19.82	86.25	535.06	42.19	88.45
2022-08-08	118.29	76.34	23815.65	35.38	211.85	87.52	17.79	20.59	86.74	536.6	42.54	88.95
2022-08-09	119.74	76.17	23158.27	34.52	212.75	88.92	17.09	20.46	82.34	537.26	42.96	90.59
2022-08-10	123.79	76.38	23962.18	35.37	220.45	89.78	18.1	20.72	81.72	537.72	43.05	91.45
2022-08-11	126.94	75.95	23944.86	35.59	223.95	89.43	17.94	20.33	82.26	532.86	43.27	93.19
2022-08-12	129.44	76.3	24415.18	36.11	226.6	90.47	18.71	20.68	84.77	543.7	44.07	94
2022-08-15	127.76	76.38	24097.82	36.34	225.5	91	19.03	20.25	85.16	544.64	44.2	92.32
2022-08-16	129.73	76.28	23857.93	36.19	219.35	90.53	18.88	20.07	86.3	546.12	46.46	91.46
2022-08-17	132.04	75.83	23341.17	35.78	217.45	90.2	18.34	19.71	85.57	545	46.51	92.2
2022-08-18	133.02	75.97	23189.46	36.2	214.7	90.24	18.77	19.45	86.32	545.22	46.36	94.38
2022-08-19	130.2	75.49	20834.94	35.38	215.95	89.71	17.85	19.06	86.68	548.32	45.67	94.08
2022-08-22	125.55	75.15	21398.25	33.84	224.3	88.54	17.03	18.87	84.87	544.57	44.86	94.01
2022-08-23	125.5	75.12	21528.34	33.95	230.65	87.98	17.18	19.01	85.28	535.8	44.67	98
2022-08-24	126.96	74.93	21367.12	33.86	242.95	88.71	17.22	18.9	86.05	536.46	44.99	98.58
2022-08-25	128	75.34	21561.86	34.89	243.4	89.39	17.91	19.11	86.39	541.57	45.29	99.09
2022-08-26	125.05	75.19	20240.72	33.36	242	88.06	16.26	18.74	83.63	529.25	43.87	97.87
2022-08-29	124.09	74.85	20286.97	32.94	240.5	87.02	15.8	18.56	83.08	529.77	44.29	100.12
2022-08-30	122.34	74.91	19813.17	32.26	239.15	85.7	15.47	18.16	82.6	522.84	44.16	96.31
2022-08-31	120.5	74.6	20048.26	31.92	239.1	85.06	15.09	17.76	82.22	519.33	44.18	95.59
2022-09-01	121.39	74.04	20133.65	31.76	236.35	86.26	13.94	17.55	81.85	524	44.83	93.87
2022-09-02	121.48	74.23	19953.74	31.22	232.65	85.11	13.65	17.78	80.78	516.35	44.33	95.59
2022-09-06	121.49	73.56	18790.91	30.36	233.9	87.37	13.47	17.8	80.43	517.68	44.11	94.95
2022-09-07	125.12	74.09	19293.52	30.65	226.9	90.24	13.71	18.14	82.9	521.68	45.25	94.14
2022-09-08	126.93	73.86	19321.87	30.75	225.85	90.27	13.99	18.33	83.04	527.51	45.48	94.91
2022-09-09	126.44	73.83	21364.5	31.46	231.5	89.9	14.39	18.66	83.89	524.34	45.61	96.5
2022-09-12	127.1	73.74	22402.71	31.56	227.75	90.81	14.51	19.75	84.24	531.25	46.02	97.61
2022-09-13	122.54	73.37	20174.78	29.29	223.95	88.86	13.13	19.39	80.66	513.96	45.07	95.33
2022-09-14	124	73.46	20227.77	29.18	217.6	88.88	13.13	19.47	79.41	509.77	44.97	97.67
2022-09-15	129.02	73.24	19703.67	28.84	219.15	86.01	12.93	19.17	79.66	522.91	44.49	94.83
2022-09-16	129.42	73.16	19801.04	29.24	218.05	84.79	13.2	19.3	78.19	521.02	44.4	93.21
2022-09-19	132.08	73.11	19540.38	29.44	224.05	86.84	13.38	19.27	79.79	523.55	44.78	93.2
2022-09-20	130.08	72.75	18876.91	28.96	228.1	85.69	13.18	19.1	79.53	522.8	44.52	92.44
2022-09-21	127.85	72.95	18462.64	28.47	221.3	83.97	13.26	19.41	78.45	512.08	44.92	90.95
2022-09-22	127.97	72.2	19401.25	28.07	223.55	83.54	12.56	19.55	77.38	517.46	44.46	90.57
2022-09-23	127.62	72	19286.01	27.52	220.45	82.52	12.52	18.84	74.92	513.61	43.35	85.75
2022-09-26	123.93	71.08	19228	26.97	223.8	81.15	12.23	18.41	73.62	508.36	43.77	83.98
2022-09-27	123.82	70.77	19077.57	26.89	224.35	81.08	12.41	18.26	72.98	508.37	43.65	85.74
2022-09-28	126.41	71.87	19412.07	27.13	228.7	82.37	12.74	18.8	73.76	513.94	44.37	88.86
2022-09-29	126.13	71.5	19595.57	26.38	225.7	79.97	12.22	18.61	71.48	508.83	44.08	88.68
2022-09-30	124.53	71.33	19426.11	25.77	221.55	78.41	12.14	18.96	70.71	505.04	43.23	87.31
2022-10-03	128.28	71.77	19633.46	26.97	215.75	81.19	12.51	20.52	72.09	515.51	44.18	91.92
2022-10-04	132.81	71.95	20345.19	27.7	219.3	82.82	13.17	21.04	75	523.17	44.75	95.27
2022-10-05	133	71.57	20161.62	27.64	224.65	81.77	13.21	20.48	75.5	527.07	44.31	99.12
2022-10-06	130.54	71.3	19965.64	27.18	217.7	78.91	13.13	20.59	73.27	519.13	43.89	102.06
2022-10-07	130.64	70.93	19533.05	25.72	218.1	76.73	12.08	20.19	72.19	504.85	42.85	101.03
2022-10-10	131.39	70.61	19132.83	25.2	217.45	76.74	11.67	19.56	72.8	498.86	43.11	98.84
2022-10-11	132.97	70.63	19058.11	25.04	217.85	76.03	11.59	19.43	73.46	499.81	44.22	98
2022-10-12	131.13	70.71	19155.92	25.33	209.75	72.75	11.5	18.88	72.91	499.96	43.72	98.43
2022-10-13	134.96	70.46	19378.65	26.42	202.15	73.09	11.96	18.86	74.47	509.91	44.09	101.87
2022-10-14	132.44	70.12	19178	25.91	196.7	71.77	11.23	18.01	73.74	513.13	43.48	99.19
2022-10-17	133.5	70.27	19550.4	26.42	195.55	73.65	11.89	18.67	75.58	521.88	43.79	100.62
2022-10-18	137.38	70.43	19328.76	25.87	195.1	75.06	11.97	18.57	77	522.21	44.71	100.8
2022-10-19	135.15	69.85	19124.18	26	192.3	73.64	12.05	18.34	77.45	520.32	44.59	103.79
2022-10-20	117.71	69.38	19042.48	26.08	191.05	70.64	12.19	18.67	77.2	520.88	44.7	103.93
2022-10-21	120.08	69.5	19166.45	26.97	190.9	71.65	12.47	19.04	80.05	533.73	45.6	105.86
2022-10-24	124.87	69.4	19330.41	27.18	190.4	73.28	12.6	19.17	81.51	541.6	46.47	106.6
2022-10-25	124.65	70.06	20086.28	27.41	185.8	75.86	13.26	19.34	82.52	540.22	46.69	105.88
2022-10-26	124.27	70.34	20775.4	27.21	179.75	75.6	12.9	19.48	83.55	543.17	47.05	107.14
2022-10-27	122.57	70.71	20296.97	26.27	178.85	75.47	13.18	19.48	83.75	541.8	46.91	107.55
2022-10-28	126.39	70.57	20597.91	29.07	169.8	79.03	13.83	19.15	85.98	551.24	47.5	110.7
2022-10-31	126.25	70.35	20489.94	28.43	177.7	77.5	13.5	19.13	86.56	555.15	47.44	110.81
2022-11-01	125.75	70.26	20479.63	28.3	174.6	77.71	13.54	19.67	84.11	547.31	47.23	111.91
2022-11-02	123.34	70.15	20151.4	27.42	182.15	77.28	13.22	19.6	81.45	543.43	46.92	109.61
2022-11-03	123.96	69.88	20206.88	27.39	172.2	78.18	13.42	19.44	81.25	543.61	46.91	111.1
2022-11-04	129.12	69.9	21144.2	28.2	175.75	78.8	14.16	20.79	82.25	538.17	46.99	112.31
2022-11-07	128.82	69.63	20593.49	28.41	170.55	77.29	14.3	20.9	83.22	545.02	47.48	113.64
2022-11-08	130.26	69.94	18550.25	28.48	166.45	78.27	14.6	21.48	83.42	553.05	47.6	114
2022-11-09	127.94	70.04	15891.96	27.52	165.15	78.2	13.78	21.3	82.96	540.66	46.49	108.9
2022-11-10	130.19	71.49	17553.89	29.76	171	83.2	15.75	21.68	84.24	544.17	47.45	110.5
2022-11-11	132.09	71.49	17013.62	30.43	170.1	83.31	16.33	21.65	84.47	522.08	47.53	113.95
2022-11-14	129.04	71.26	16590.73	30.35	166.2	81.66	16.3	22.09	84.64	513.75	46.13	113.37
2022-11-15	132.03	71.76	16877.93	30.71	156.75	82.91	16.67	21.5	83.45	503.01	49.15	114.13
2022-11-16	132.31	72.17	16645.24	29.53	155.45	84.32	15.91	21.5	84.31	511.52	49.5	112.91
2022-11-17	134.61	71.87	16680.47	29.89	152.7	82.35	15.68	20.95	84.1	515.31	49.33	113.06
2022-11-18	132.74	71.75	16680.59	29.87	151.3	83.2	15.41	20.98	85.06	530	50.08	112.08
2022-11-21	134.26	71.75	15760.14	28.94	157.5	83.6	15.32	20.85	85.23	517.19	50.38	110.97
2022-11-22	133.87	72.12	16199.71	29.82	161.8	84.11	16.04	21.03	86.21	523.09	50.56	114.18
2022-11-23	134.35	72.56	16587	29.67	160.1	84.92	16.52	21.36	86.06	529.71	50.81	113.61
2022-11-25	135.42	72.56	16510.9	29.34	163.55	85.34	16.27	21.42	86.45	537.62	51.02	113.21
2022-11-28	132.72	72.47	16206.3	28.73	160.65	83.73	15.83	20.91	85.93	532.27	51.17	109.81
2022-11-29	133.38	72.2	16438	28.9	166.7	82.49	15.64	21.2	85.09	528	50.99	110.54
2022-11-30	133.9	72.76	17167.33	30.07	167.7	84.7	16.92	21.55	86.51	547.76	50.81	111.34
2022-12-01	132.01	73.2	16980.08	29.83	163.35	84.83	17.14	22.64	86.04	536.91	51.12	110.8
2022-12-02	130.85	73.5	17094.71	29.41	160.15	85.2	16.88	23.04	85.33	536.16	51.07	109.86
2022-12-05	128.44	72.92	16966.05	29.17	160.15	85.15	16.61	22.2	85.13	535.04	50.55	106.85
2022-12-06	130.31	73.16	17089.05	28.6	161.05	85.18	15.99	22.12	84.26	539.32	49.96	103.88
2022-12-07	130.11	73.8	16840	28.33	157.7	85.29	16.12	22.71	84.19	542.91	49.7	103.65
2022-12-08	130.03	73.59	17226.01	28.44	156.9	85.76	17.17	23.06	83.91	547.92	49.59	104.42
2022-12-09	128.55	73.16	17130.59	28.24	157.75	84.51	17	23.53	82.23	539.2	48.44	103.54
2022-12-12	128.83	73.16	17211.66	28.69	166.35	86.55	17.54	23.22	83.13	545.86	49.34	106.09
2022-12-13	130.32	73.66	17773.18	28.73	167.15	87.15	18.07	23.8	82.51	538.22	49.16	107.25
2022-12-14	129.9	73.84	17804.97	28.26	168.3	87.05	17.67	23.95	82.14	538.36	48.89	106.46
2022-12-15	132.29	73.88	17357.96	27.15	171.5	85.81	16.95	23.13	78.29	527.68	48.45	105.44
2022-12-16	131.19	73.69	16632.64	26.92	164.15	84.14	16.57	23.15	78.68	523.7	47.58	104.7
2022-12-19	130.99	73.25	16439.74	26.79	164.05	83.52	16.25	23.03	77.91	523.6	47.6	105.17
2022-12-20	133.68	72.77	16897.65	26.44	167.8	83.52	16.09	24.09	78.28	520.21	48.02	106.69
2022-12-21	134.64	72.94	16826.56	26.83	169.35	84.65	16.5	24.03	77.14	527.54	48.39	108.06
2022-12-22	135.43	72.93	16815.51	25.97	168.9	83.34	15.34	23.48	77.22	527.09	47.83	105.88
2022-12-23	136.37	72.53	16777.21	26.09	172	84.17	15.21	23.76	78.09	531.31	47.92	108.68
2022-12-27	136.02	71.97	16698.73	25.94	166.95	84	14.12	24.04	77.97	531.99	47.94	110.19
2022-12-28	135.43	71.87	16539.66	25.54	173.55	83.16	14.04	23.66	76.99	528.45	47.1	108.38
2022-12-29	136.42	72.14	16627.54	26.21	170.05	84.08	14.6	24.08	76.84	529.88	47.38	109.2
2022-12-30	135.6	71.84	16600.1	26.43	167.3	83.6	14.61	23.86	76.45	530.18	47.26	110.3
2023-01-03	136.66	72.22	16669.47	26.73	166.3	83.83	14.32	24.06	75.99	518.64	47.87	106.51
2023-01-04	138.96	72.63	16844.42	27.68	161.3	84.49	14.75	23.79	76.68	504.5	47.92	106.82
